product_id,brand,title,price,title,specs
11320199,HP ENTERPRISE,"583383-B21 HP Xeon E5506 2.13GHz DL170h G6"", ""Null"" ""New 583383-B21 G6 Price 583383-B21",6.0,Description:HP Intel Xeon E5506 DL170h G6(2.13GHz/4-core/4MB/80W)Full Processor Option KitPart Number(s)Option Part# 583383-B21,Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 583383-B21 Products ID 473034 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.13GHz QuickPath Interconnect 4.80GT/s L2 Cache 1MB L3 Cache 4MB Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W
16367182,HP ENTERPRISE,"637414-B21 HP Xeon E5607 2.26GHz BL460c G7 "" ""Null",195.95,Description:HP Intel Xeon E5607 BL460c G7(2.26GHz/4-core/8MB/80W)Full Processor Option KitPart Number(s) Manufacturer Part# 637414-B21,Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 637414-B21 Products ID 458218 Product Type Processor Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.26GHz QuickPath Interconnect 4.8GT/s L2 Cache 1MB L3 Cache 8MB 64-bit Processing Yes Process Technology 32nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W
9979588,HP ENTERPRISE,"691862-B21 HP G8 G9 100-GB 6G 2.5 SATA SSD"" ""Null",365.95,Description:HP G8 G9 100GB 2.5-inch Small Form Factor (SFF)Pluggable Serial ATA (SATA) 6G SC Enterprise Mainstream Solid State Hard Drive (SSD) In HPE Hot-Plug tray Smart Carrier (SC) (as pictured) Genuine serial number and firmwareGenuine Certified Part Number(s) Option Part# 691862-B21,Specifications: Category Proliant HardDrive Sub-Category Solid State Drive Generation SATA SSD Part Number 691862-B21 Products ID 461227 Type Solid State Drive Small Form Factor 2.5 inches Capacity 100GB Interface Type Serial ATA Data Transfer Rate 6G = 6Gb/sec
17020921,HP ENTERPRISE,"589073-B21 HP Xeon X7560 2.26GHz BL680c G7 "", ""Null"" Price 589073-B21"" ""New 589073-B21",7.0,Description:HP Intel Xeon X7560 BL680c G7(2.26GHz/8-core/24MB/130W)Full Processor Option KitPart Number(s) Manufacturer Part# 589073-B21,Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 589073-B21 Products ID 458159 Product Type Processor Processor Type Intel Xeon Processor Core Octa-Core Processor Qty 1 Clock Speed 2.26GHz QuickPath Interconnect 6.40GT/s L2 Cache 2MB L3 Cache 24MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket LGA-1567 Thermal Design Power 130W
13624113,HP ENTERPRISE,"601248-B21 HP E5507 2.26GHz ML350 G6"", ""Null"" Price 601248-B21"" G6 601248-B21",6.0,Description:Intel Xeon E5507 ML350 G6(2.26GHz/4-core/800MHz/4MB/80W)Full Processor Option KitPart Number(s)Option Part# 601248-B21,Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 601248-B21 Products ID 1459580 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.26GHz Bus Speed 800MHz L2 Cache 1MB L3 Cache 4MB 64-bit Processing Yes Process Technology 45nm Processor Socket 45nm Thermal Design Power 80W
17058394,HP ENTERPRISE,"409159-B21 HP Xeon E5345 2.33GHz DL160 G3"", ""Null"" Price 409159-B21"" ""New 409159-B21 G3",3.0,Description:Intel Xeon E5345 DL140 G3(2.33GHz/4-core/8MB/80W)Full Processor Option KitPart Number(s)Manufacturer Part# 409159-B21,Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G3 Part Number 409159-B21 Products ID 458264 Manufacturer HP/Compaq Product Type Processor Processor Type Intel Xeon Processor Core Quad-Core Processor Quantity 1 Clock Speed 2.33GHz Bus Speed 1333MHz L2 Cache 8MB 64-bit Processing Yes Process Technology 65nm Processor Socket Socket J LGA-771 Thermal Design Power 80W
14821981,HP ENTERPRISE,"390394-001 HP Proliant ML350 G4p PS"", ""Null"" ""New 390394-001 PS Price 390394-001",350.0,Description:HP Proliant 725 Watt Redundant Hot-Plug Power SupplyFor the ML350 G4pPart Number(s)Option Part# 384168-001Spare Part# 390394-001,Specifications: Category Proliant Sub-Category Proliant Power Supply Generation ML350 G4p Part Number 390394-001 Products ID 142308 Device Type Power Supply Power Provided 725W Redundant Yes Auto Switching Yes Cooling Active Fan Fan Internal PFC .95 - 1.0 Manufacturer Compaq
3954420,TARGUS EN GB,"Targus Campus 15-16"" Laptop Backpack Black""@en-gb Bla... | TEB01 32.99 Insight UK""@en-gb",15.4,"The Campus Notebook Backpack is ideal for students at school or university and also appeals to today's mobile professionals with an active lifestyle and a more casual work environment. The padded computer compartment is specifically designed to protect laptops with standard 15 - 16 inch screens. There's plenty of storage space: an extra large zippered storage compartment with internal pockets including zippered mesh pockets - perfect for personal (iPod, CD player, PDA, etc.) or computing accessories.Other features include pen loops and student / business card holder. Finally, for your ultimate carrying comfort, there's a 3D contoured air-mesh back padding which helps alleviate stress and strain on your back.""@en-gb","Targus 15.4 - 16 inch / 39.1 - 40.6cm Campus Laptop Backpack - notebook carrying backpack Product Type Notebook carrying backpack Colour Black Product Material Nylon Dimensions (WxDxH) 38.1 cm x 20 cm x 48 cm Weight 1 kg Notebook Compatibility 16"" Features Zippered, padded, mesh accessory pockets, adjustable shoulder strap, detachable cellular phone pouch Carrying Strap Hand grip, waist strap, shoulder carrying strap Manufacturer Warranty Limited lifetime warranty General Additional Compartments Mobile phone, PDA, CD player, credit cards, digital player, pens, personal accessories, CD/DVD Carrying Strap Hand grip, waist strap, shoulder carrying strap Colour Black Depth 20 cm Features Zippered, padded, mesh accessory pockets, adjustable shoulder strap, detachable cellular phone pouch Height 48 cm Notebook Compatibility 16"" Notebook Compatibility Dimensions 30 cm x 4.3 cm x 37.4 cm Product Material Nylon Product Type Notebook carrying backpack Weight 1 kg Width 38.1 cm"
6890655,HP ENTERPRISE,"359461-001 HP 72.8-GB 10K FC-AL"", ""Null"" Price 359461-001-"" ""New 359461-001 FC-AL",10.0,Description:5 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s) Option Part# 238921-B21 Spare Part# 244448-001 Assembly Part# 359461-001 Model# BD0725822B 2-5-2 Part# FE-19980-01,Specifications: Category Storageworks HDD Sub-Category 10K Generation Fibre Channel Part Number 359461-001-5Pack Products ID 463762 Type Hard Drive Hot-Swap Form Factor 3.5 inch x 1 inch Plug-in Module Capacity 72.8GB Interface Type FC-AL Data Transfer Rate 2GB/s Rotational Speed 10000RPM Pins 40 Manufacturer HP/Compaq Pre-Failure Warranty Yes
16318731,HP ENTERPRISE,"338974-B21 DL760 G2 (8P) Xeon 2.5GHz 8-G"", ""Null"" Price 338974-B21"" 8-G 338974-B21",760.0,Description: DL760 G2 8x Xeon 2.5-inchGHz 8GB RAM 4x 36.4GB 10K Ultra320 HardDrives Part# 338974-B21,Specifications: Category Proliant Server Sub-Category DL760 Generation G2 Part Number 338974-B21 Products ID 142477 Processor(s) 8x Intel Xeon 2.5GHz Processor 1MB Cache Memory 8GB 133MHz ECC SDRAM Memory Storage Controller Smart Array 5i Controller Networking Integrated HP NC7170 Dual-Port nbsp; PCI-X 1000T Gigabit Hard Drive 4x 36.4GB 10K Hot Pluggable Optical Drive CD-ROM Drive Diskette Drive 1.44 MB Diskette Drive Form Factor 7U Rack
17534610,HP ENTERPRISE,"Null"" ""EG0146FARTR HP 146-GB 6G 10K 2.5 DP SAS HDD",150.74,Description:146GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 507125-B21 Spare 507283-001 Assembly 518011-001 Model# EG0146FARTR,Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS Part Number EG0146FARTR Products ID 457490 Type Hard Drive - Hot-Swap Capacity 146GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Ports Dual Port Speed 6GB/s
17123568,HP ENTERPRISE,"500658-B21 HP 4GB (1x4GB) PC3-10600 RDIMM"", ""Null"" ""New 500658-B21 RDIMM Price 500658-B21",1333.0,Description:Genuine HPE 4GB 1x4GB PC3-10600 RegisteredCAS 9 Dual Rank x 4 DRAM Memory KitPart Number(s) Option Part# 500658-B21 (1 module per Kit) Spare Part# 501534-001 (1 module per Kit) Assembly Part# 500203-061 (1 module per Kit),Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 1333MHz Part Number 500658-B21 Products ID 455468 Storage Capacity 4GB (1 x 4GB) Technology DDR3 DRAM Form Factor DIMM 240-pin Memory Speed 1333MHz (PC3-10600R-9) Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 500658-B21 Compatible Servers: BL280c G6 G7 BL460c G6 G7 DL1000 DL160 G6 G7 DL160se G6 G7 DL170h DL180 G6 G7 DL320 G6 G7 DL360 G6 G7 DL370 G6 G7 DL380 G6 G7 ML150 G6 G7 ML330 G6 G7 ML350 G6 G7 ML370 G6
15319538,EVGA,"EVGA 06G-P4-6163-KR 06gp46163kr Geforce Gtx 1060 Sc Gaming Acx 2.0 + Copper Core / Heatpipe""@en Heatpipe for $280.01.""@en",6.0,"EVGA 06G-P4-6163-KR 06gp46163kr Geforce Gtx 1060 Sc Gaming Acx 2.0 Copper Core Heatpipe for $280.01. Free shipping on large orders. 30 day return policy. Secure purchasing. Highly rated company established 1991.""@en","Mfg. & Model: EVGA 06G-P4-6163-KR Mfg. Part #: 06G-P4-6163-KR ( 06GP46163KR ) UPC: 843368043032 Description: Geforce Gtx 1060 Sc Gaming Acx 2.0 + Copper Core / Heatpipe Price: $280.01 Essential Information BLT Item #: B4P0822 Manufacturer Part #: 06G-P4-6163-KR Manufacturer: EVGA Description: GEFORCE GTX 1060 SC GAMING ACX 2.0 + COPPER CORE / HEATPIPE Weight: 2.3 lbs. Manufacturer's website: http://www.evga.com/ Dimensions: 12.5"" x 8"" x 2.4"" UPC: 843368043032 Return Policy: Returns / Exchanges: Sealed Product Only"
16008323,HP ENTERPRISE,"756601-B21 HP G8 G9 960-GB 2.5 SATA LE 6G EL SSD"" ""Null",813.74,Description:HP 960GB 2.5-inch (SFF) SATALight Endurance (LE) 6G SC Solid StateEnterprise Light (EL) Hard DriveIn HPE Hot-Plug Drive tray (as pictured)Genuine serial number and firmwareGenuine Certified State DrivePart Number(s) Option Part# 756601-B21 Spare 757231-001 SmartBuy 756601-S21,Specifications: Category Proliant HardDrive Sub-Category Solid State Drive Generation SATA SSD Part Number 756601-B21 Products ID 473727 Type Solid State Drive Capacity 960GB Interface Type SATA Drive Interface Standard 6Gb/s SATA
10891295,APPLE EN,"Apple iPad Pro 12.9-Inch Charcoal Gray Smart Cover""@en Cover - MQ0G2ZM/A""@en",30.0,"Magnetic Hinge Aligns The Smart Cover With iPad Pro 12.9-Inch/ Automatically Wakes Your iPad Pro 12.9-Inch When Opened And Puts It To Sleep When Closed/ Folds Into Different Positions To Create A Stand For Reading, Viewing, Typing, Or Making FaceTime Calls/ Easy To Remove/ Charcoal Gray Finish""@en",Method Estimated Delivery Cost Ground Shipping Nov 30th $10.40 Second Day Nov 29th $21.80 Next Day Air Nov 28th $44.93
17478508,DELL,"340-9807 Dell 73-GB U320 NHP 15K"", ""Null"" ""New 340-9807 15K Price 340-9807-",15.0,Description:2 x 73GB Ultra320 3.5-inch SCSINon-Hot-Plug 15K 68-pin Hard DrivePart Number(s)Manufacturer Part# 340-9807,Specifications: Category Dell HardDrive Sub-Category 15K Generation Ultra320 NHP Part Number 340-9807-2Pack Products ID 458794 Capacity 73GB Interface Ultra320 SCSI 68pin SCA-2 (Non-Hot-Swap) Enclosure Internal Disk Size 5.75 inches x 4.0 inches x 1.0 inch Spindle Speed 15000RPM Data Transfer Rate 320MB/s Seek Time 4.9ms Bytes/Sec 512 Manufacturer Dell Application Server Storage Backward Compatability U2 and U3 Speeds Pre-Failure Warranty Yes Cache 8MB
15402754,AMD,"AMD A10-9700E Boxed - Prijzen ""@NL Tweakers""@NL",10.0,,"Categorie Processors Merk AMD Product AMD A10-9700E Uitvoering Boxed EAN 0730143308588 SKU AD9700AHABBOX Tweakers ID 932857 Productprijs  85,99 Pakketpost Nederland vanaf  25,-  0,- iDeal  0,- Totaal  85,99 Onjuiste prijs melden Productprijs  84,- Pakketpost vanaf  1,99 iDeal  0,- Totaal  85,99 Onjuiste prijs melden Productprijs  82,45 Pakketpost 0-30 kg  4,95 iDeal (vanaf  10,-)  0,- Totaal  87,40 Onjuiste prijs melden Productprijs  83,75 Pakketpost NL DPD  4,95 iDeal  0,- Totaal  88,70 Onjuiste prijs melden Productprijs  85,- Pakketpost DPD  3,95 iDeal  0,- Totaal  88,95 Onjuiste prijs melden Productprijs  91,99 Pakketpost  0,- iDeal  0,- Totaal  91,99 Onjuiste prijs melden Productprijs  86,26 Pakketpost tot  99,-  5,95 iDeal  0,50 Totaal  92,71 Onjuiste prijs melden Productprijs  93,72 Opsturen vanaf 50,-  0,- iDeal  0,- Totaal  93,72 Onjuiste prijs melden Productprijs  94,38 Pakketpost (vanaf  29,95)  0,- iDeal  0,- Totaal  94,38 Onjuiste prijs melden Productprijs  95,95 Pakketpost  3,95 iDeal  0,- Totaal  99,90 Onjuiste prijs melden"
4700243,ASUS,"ASUS GeForce GTX 1060 Dual OC, DUAL-GTX1060-O6G, 6GB GDDR5"" DUAL-GTX1060-O6G OC",19.0,Double the PerformanceASUS Dual GeForce GTX 1060 comes equipped with Patented Wing-Blade Fans for max air flow with 105% more air pressure. While exclusive Auto-Extreme Technology with Super Alloy Power II components for superior stability. GPU Tweak II with XSplit Gamecaster that provides intuitive performance tweaking and instant gameplay streaming. ASUS Dual GeForce GTX 1060 is perfectly matched with your ASUS X99-A II motherboard!,"Official Release Date Jul 19, 2016 PAX-Code PAX0008227830 Catalog No. DUAL-GTX1060-O6G Item Code 4712900476088 Product Measures 24.2cm x 13cm x 4.3cm"
16146090,WESTERN DIGITAL EN US,"WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN ""@en-US ""WD | 5 Free Hosting""@en-US",60.0,"Finally, a cloud of their own - Give your customers a complete solution to save everything in one place and access it anywhere from their computers, tablets and smartphones. Automatic file backup for all their PC and Mac computers means their files are protected. And it's all stored on a home or office network, not a remote server, so there's no mysterious location of their data. It's more than network storage, it's a personal cloud. ""@en-US",Manufacturer WD Brand Western Digital Color White Model WDBCTL0060HWT-NESN UPC 718037826035 Item Weight 2.27 pounds Item Size 1.9 x 6.7 x 6.7 inches Package Weight 3.05 pounds Package Size 7.5 x 6.3 x 6.3 inches Units in Package 1
15347374,HP ENTERPRISE,"493083-001 HP 300-GB 3G 10K 2.5 DP SAS HDD"" ""BL685c G7 493083-001 HDD Part# BL685c G7-493083-001",685.0,Description:300GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)Option Part# 492620-B21Spare Part# 493083-001Assembly Part# 504015-003Model# DG0300BALVP,Specifications: Manufacturer BL685c Category Hard Drive Sub-Category 10K Generation SAS Part Number BL685c 493083-001 Product ID 455387_BL685c_HardDrives Type Hard Drive - Hot-Swap Capacity 300GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM
17205507,HP ENTERPRISE,"HP 242469-001 15/30-GB Ext SCSI DLT"" ""Null",149.35,Description:HP 15/30GB DLT Tape Drive (Desktops)Part Number(s) Option Part# 242469-001,Specifications: Category Proliant Sub-Category TapeDrive Generation 15/30GB Part Number 242469-001 Products ID 13079 Tape Type DLT Native Capacity 15GB Interface Type SCSI Enclosure Type External Native Data Transfer Rate 5MB/s Compressed Capacity 30GB Data Transfer Rate - Compressed 10MB/s Platform PC
17485878,HP ENTERPRISE,"308724-001 DL360R G3 Xeon 2.8GHz 512MB"" ""Null",917.22,Description: Proliant DL360R G3Xeon2.8/512mb-400fsb 512mb Part# 308724-001,"Specifications: Category Proliant Server Sub-Category DL360R Generation G3 Part Number 308724-001 Products ID 142302 Chipset ServerWorks Grand Chamption LE Form Factor Rack-Mountable Processor Xeon 2.8 GHz Processors Qty 1 Installed Memory 1024 MB (DDR SDRAM) Platform Speed 2.8 GHz Socket Type Socket 604 Storage Controller Type DMA/ATA (Ultra) x 1 Bus Speed 533 MHz Video Output Interface PCI Number of Memory slots 4 x 184 Pin DIMMs Supported RAM speeds 266 MHz RAID Support RAID 0, RAID 1, RAID 10, RAID 5"
15964320,HP ENTERPRISE,"291966-B21 HP Smart Array 641 Controller"" ""Null",116.94,Description:Smart Array 641 Ultra320 Controller with 64MB Cache 64-bit 133MHz PCI-X PC Board - Has one Internal 68-pin connector Can add 128MB Battery Backed Write (BBWC) ModuleSee optional BBWC BelowPart Number(s)Option Part# 291966-B21 Spare 305414-001,"Specifications: Category Proliant Controller Sub-Category SCSI PCI-X Generation 641 Part Number 291966-B21 Products ID 8591 Board/Module Type Daughterboard Channels 1 Controller Type SCSI Drive Array (RAID) Drive Array Support RAID 0 1 5 10 Included Components Manual Installed Cache Memory 64MB Interface PCI, Ultra SCSI PCI, Ultra SCSI Maximum Cache Memory 128MB Maximum Number of Devices Supported 6 Maximum Transfer Rate 320MB/s System Type Linux, PC"
17285397,HP ENTERPRISE,"359031-B21 BL20P G2 Xeon 3.2GHz 2M (2P)"" ""Null",1064.12,Description: BL20PG2 Xeon 3.2GHz 2M (2P) BladeHewlett-Packard Part# 359031-B21,"Specifications: Category Proliant Server Sub-Category BL20 Generation G2 Part Number 359031-B21 Products ID 15419 Chassis Form Factor Blade Model ProLiant BL20p Cache Memory (installed) 2 MB RAM (installed) 1 GB RAM Technology DDR SDRAM RAM (maximum) 8 GB Networking Protocol Ethernet, Fast Ethernet, Gigabit Etherne Storage Controller RAID RAID 0, RAID 1, RAID 10, RAID 5"
17248061,AMD,"AMD A4 7300 Dual Core APU 4.0/3.8GHZ Processor FM2 1MB Cache 65W/45W Retail Box"" Box - AD7300OKHLBOX NCIX",32.0,,"Quick Specs: Process Technology 32 nm Clock Speed 3.80 GHz Processor Socket Socket FM2 L2 Cache 1 MB Width 1.6"" Depth 1.6"" Processor Core Dual-core (2 Core) 64-bit Processing Yes Thermal Specification 158F (70C) Thermal Design Power 65 W Processor Manufacturer AMD Graphics Controller Manufacturer AMD Graphics Controller Model Radeon HD 8470D ProductId 1028229556"
17333859,SEAGATE,"ST3500630NS Seagate 500-GB 7.2K 3.5 3G SATA"" ""Null",445.55,Description:5 x Seagate Barracuda ES 500GB Hot-Plug Serial ATA (SATA) 3.0Gb/s 7200RPM 3.5-inch form factor 16MB Hard DrivePart Number(s)Manufacturer Part# ST3500630NS,Specifications: Category Seagate HardDrive Sub-Category 7.2K Generation SATA Part Number ST3500630NS-5Pack Products ID 462388 Capacity 500GB Form Factor 3.5 inches x 1/3H (LFF) Interface Serial ATA Data Transfer Rate 300MB/s Spindle Speed 7200RPM Average Seek Time 8.5ms Hot Swap Tray Not Included Manufacturer Seagate Pre-Failure Warranty Yes Cache 16MB
2486393,CRUCIAL EN,"Crucial 4GB (1x4GB) DDR3L / DDR3 PC3-12800 1600MHz SO-DIMM Module ""@en 1x4GB | CT51264BF160B Novatech""@en",3.0,"DDR3 / DDR3L, 1600MHz, CL11, 1.35v / 1.50v, Lifetime Warranty""@en",Memory Type DDR3 (PC3-12800) Capacity 4GB (1 x 4GB) Tested Speed 1600MHz Tested Latency 11-11-11-28 Tested Voltage 1.35v or 1.50v (Dual Voltage) Registered / Unbuffered Unbuffered Error Checking Non-ECC Memory Features N/A
9246772,HP 1GB PC3-10600 ECC UNBUFFERED,"HP 1GB PC3-10600 ECC Unbuffered CAS 9 Single Rank x8 DRAM Memory Kit"" Kit - Laptops Direct",9.0,"Product Information Product Description - 1GB 1RX8 PC3-10600E-9 Kit Product Type - RAM Module Memory Speed - 1333MHz Number of Modules - 1 x 1GB Memory Size - 1GB Memory Technology - DDR3 SDRAM Show more $("".show-more-description a"").on(""click"", function () { var $this = $(this); var $content = $this.parent().prev(""div.productdesc""); var linkText = $this.text().toUpperCase(); if (linkText === ""SHOW MORE"") { linkText = ""Show less""; $content.switchClass(""deschide"", ""descshow"", 1000); } else { linkText = ""Show more""; $content.switchClass(""descshow"", ""deschide"", 1000); }; $this.text(linkText); }); $("".show-more-description a"").on(""click"", function () { $("".show-more-description a"").toggleClass(""downarrow uparrow""); }); $("".show-more a"").click(function () { $('html,body').animate({ scrollTop: $("".productdesc"").offset().top }, 'slow'); });",Memory CAS latency 9 Component for PC/Server ECC - Internal memory 1 GB Internal memory type DDR3 Memory Clock Speed 1333 MHz Memory form factor - Memory layout (modules x size) 1 x 1 GB Memory voltage - V
16007419,HP ENTERPRISE,"483513-B21 HP DDR PCI-e Dual-Port HCA"" ""Null",720.14,Description:HP IB 4X DDR PCI-e Dual PORT Host Channel AdapterPart Number(s)Manufacturer Part# 483513-B21,Specifications: Category Proliant Controller Sub-Category HCA Generation DL585 G2 Part Number 483513-B21 Products ID 458110 Manufacturer HP Product Type Network Adapter Form Factor Plug-In Card Cabling Type 4X Infiniband SFF-8470 Connectivity Technology Wired
16647339,HP ENTERPRISE,"340769-001 HP StorageWorks Internal DLT SCSI"" ""Null",133.75,Description:StorageWorks 20/40GB Internal DLT SCSI Tape DrivePart Number(s)Option Part# 340769-001,Specifications: Category StorageWorks Sub-Category Tape Drive Generation 20/40GB Part Number 340769-001 Products ID 1259 Tape Type DLT Native Capacity 20GB Interface Type SCSI Enclosure Type Internal Native Data Transfer Rate 1.5MB/s Compressed Capacity 40GB Data Transfer Rate - Compressed 3MB/s Platform PC Dimensions (HxWxD) 3.23 in x 5.83 in x 9.61 in
8471892,HP ENTERPRISE,417190-002 HP 72-GB 15K 3.5 DP SAS,944.45,Description:10 x 72GB Serial Attached SCSI (SAS) 3.5-inch HotPlug 15K Dual Port Hot-Plug Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 384852-B21 Spare 389343-001 Assembly 417190-002 Model# DF072BB6BC,Specifications: Manufacturer HP Category Hard Drive Sub-Category 15K Generation SAS Part Number HP 417190-002-10Pack Product ID 455234_HP_HardDrives Capacity 72GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer 300MB/s Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached
6486566,AMD,"AMD A6-6400K, 2x 3.90GHz, boxed"" A6-6400K 3.90GHz",49.99,AMD A6 6400K Black Edition unlocked processor which includes Radeon GPUs with AMD App Acceleration let you run multiple applications at the same time with remarkable speed and reliability.,"Official Release Date May 26, 2013 Genre CPU PAX-Code PAX0006325496 Catalog No. AD640KOKHLBOX Item Code 0730143303583"
15603354,HP ENTERPRISE,"Null"", ""629135-B21 HP Ethernet 1Gb 4-Port 331FLR Adapter"" ""New 629135-B21 Adapter Price 629135-B21",1.0,Description:HP Ethernet 1Gb 4-Port 331FLR AdapterPart Number(s) Manufacturer Part# 629135-B21,Specifications: Category Server Adapter Sub-Category Ethernet Adapter Generation 1GB 4-Port Part Number 629135-B21 Products ID 461053 Manufacturer HP Network Controller Broadcom BCM5719 Host Interface PCI Express x4 Network Technology 10 100 1000Base-T Form Factor FlexibleLOM Media Type Supported Twisted Pair Network (RJ-45) Yes Network (RJ-45) Ports 4
15266793,SEAGATE,"ST31000640NS Seagate 1-TB 7.2K 3.5 SATA HDD "", ""Null"" Price ST31000640NS"" ""New ST31000640NS",7.2,Description:1.0TB Seagate Barracuda ES.2 Hot-Plug Serial ATA (SATA) 3.0GB/s 7200 RPM 3.5-inch form factor (LFF) Hard DrivePart Number(s)Seagate Model# ST31000640NSAlternate Part# ST31000340NS,Specifications: Category Seagate HardDrive Sub-Category 7.2K Generation SATA Part Number ST31000640NS Products ID 458408 Hot Swap Tray Not Included Capacity 1TB Form Factor 3.5 inches x 1/3H Interface Serial ATA Data Transfer Rate 320MB/s Average Seek Time 8.5ms Rotational Speed 7200RPM Manufacturer Seagate Pre-Failure Warranty Yes
16820643,HP ENTERPRISE,"340743-B21 HP 20/40GB INT OPAL DLT"", ""Null"" Price 340743-B21"" DLT 340743-B21",20.0,Description:HP 20/40GB DLT Internal Opal Tape DrivePart Number(s) Option Part# 340743-B21,Specifications: Category Proliant Sub-Category Tape Drive Generation 20/40GB Part Number 340743-B21 Products ID 1079 Tape Type DLT Native Capacity 20GB Interface Type SCSI Enclosure Type Internal Native Data Transfer Rate 1.5MB/s Compressed Capacity 40GB Data Transfer Rate - Compressed 3MB/s Form Factor 5.25 in x 1H Platform PC Dimensions (HxWxD) 3.23 in x 5.83 in x 9.61 in Weight 2.21 lb
12117201,AMD EN,"AMD Ryzen 7 1700 8 Core (Socket AM4) Processor - Retail ""@en Socket AM4 | YD1700BBAEBOX Novatech""@en",4.0,"Eight Core Sixteen Threads, Unlocked Multiplier, 3.0GHz 3.7GHz Turbo, 16MB Cache, 65W, 3 Year Warranty.""@en",Processor Number Amd Ryzen Socket AM4 Architecture 14 nm technology Clock Speed 3.0GHz Boost Clock Speed 4GHz max. 3.7 GHz (Precision Boost) Cores 8 Cache L2 4MB Cache L3 16MB RAM Memory Controler: Internal Memory Channels: 2 Memory Standard: DDR4 (ECC & non-ECC) TDP 65W Heatsink Included AMD Wraith Spire CPU cooler Included (RGB programmable LED with compatible motherboards) Warranty 3 Years
15891272,HP ENTERPRISE,"349514-B21 HP 9.1GB Ultra2 7.2K Drive"" ""Null",69.15,Description:9.1GB Ultra2 SCSI Hot-Plug 1 Drive option Part# 349514-B21 spare 349531-001 assembly 349517-001,"Specifications: Category Proliant HardDrive Sub-Category 7.2K Generation Ultra2 Part Number 349514-B21 Products ID 8568 Device Type Hard drive hot-swap Height 1 inch Compatibility PC Form Factor 3.5"" x 1/3H Enclosure Type Proprietary Formatted capacity 9.1 GB Interface Type SCSI Ultra 2 Wide (12-bit) Compliant Standards S.M.A.R.T. Data Transfer Rate 80 MBps (external) Seek Time 7.5 ms (average) / 16.0 ms (max) Track-to-track Seek Time 0.8 ms Spindle Speed 7200 rpm Data Storage Device Type SAS (Server attached Storage) Hard Drive Device Type Hard drive for server/storage unit (HP)"
14740830,HP ENTERPRISE,"122633-001 - FAN CHASSIS 120MM 130"", ""Null"" ""New 122633-001 130 Price 122633-001",120.0,Description:Fan: Fan - Chassis Fan 120MM 130CFM V/Speed 3BLPart Number(s) Manufacturer Part# 122633-001,Specifications: Category Fan Sub-Category Chassis Fan Generation 120mm Part Number 122633-001 Products ID 141458
